"id";"PredictorType";"P";"C";"predictor.eff";"prevy1";"datagen";"datacor";"margp.x";"alpha";"beta";"EPV";"folders"
311;"TypeIII";4;0.75;"half.noise";0.25;"gen.MVNX";0.5;".";-1.33185654732034;0.601429770146247;50;"main02177"
312;"TypeIII";4;0.75;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.11183430470422;0.570837567845409;3;"main02178"
312;"TypeIII";4;0.75;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.11183430470422;0.570837567845409;5;"main02179"
312;"TypeIII";4;0.75;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.11183430470422;0.570837567845409;10;"main02180"
312;"TypeIII";4;0.75;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.11183430470422;0.570837567845409;15;"main02181"
312;"TypeIII";4;0.75;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.11183430470422;0.570837567845409;20;"main02182"
312;"TypeIII";4;0.75;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.11183430470422;0.570837567845409;30;"main02183"
312;"TypeIII";4;0.75;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.11183430470422;0.570837567845409;50;"main02184"
313;"TypeIII";4;0.75;"one.noise";0.125;"gen.MVNX";0.5;".";-2.29155889611354;0.411695646100462;3;"main02185"
313;"TypeIII";4;0.75;"one.noise";0.125;"gen.MVNX";0.5;".";-2.29155889611354;0.411695646100462;5;"main02186"
313;"TypeIII";4;0.75;"one.noise";0.125;"gen.MVNX";0.5;".";-2.29155889611354;0.411695646100462;10;"main02187"
313;"TypeIII";4;0.75;"one.noise";0.125;"gen.MVNX";0.5;".";-2.29155889611354;0.411695646100462;15;"main02188"
313;"TypeIII";4;0.75;"one.noise";0.125;"gen.MVNX";0.5;".";-2.29155889611354;0.411695646100462;20;"main02189"
313;"TypeIII";4;0.75;"one.noise";0.125;"gen.MVNX";0.5;".";-2.29155889611354;0.411695646100462;30;"main02190"
313;"TypeIII";4;0.75;"one.noise";0.125;"gen.MVNX";0.5;".";-2.29155889611354;0.411695646100462;50;"main02191"
314;"TypeIII";4;0.75;"one.noise";0.5;"gen.MVNX";0.5;".";0.001284534687926;0.433081032988738;3;"main02192"
314;"TypeIII";4;0.75;"one.noise";0.5;"gen.MVNX";0.5;".";0.001284534687926;0.433081032988738;5;"main02193"
314;"TypeIII";4;0.75;"one.noise";0.5;"gen.MVNX";0.5;".";0.001284534687926;0.433081032988738;10;"main02194"
314;"TypeIII";4;0.75;"one.noise";0.5;"gen.MVNX";0.5;".";0.001284534687926;0.433081032988738;15;"main02195"
314;"TypeIII";4;0.75;"one.noise";0.5;"gen.MVNX";0.5;".";0.001284534687926;0.433081032988738;20;"main02196"
314;"TypeIII";4;0.75;"one.noise";0.5;"gen.MVNX";0.5;".";0.001284534687926;0.433081032988738;30;"main02197"
314;"TypeIII";4;0.75;"one.noise";0.5;"gen.MVNX";0.5;".";0.001284534687926;0.433081032988738;50;"main02198"
315;"TypeIII";4;0.75;"one.noise";0.25;"gen.MVNX";0.5;".";-1.33031894918832;0.424946312933216;3;"main02199"
315;"TypeIII";4;0.75;"one.noise";0.25;"gen.MVNX";0.5;".";-1.33031894918832;0.424946312933216;5;"main02200"
315;"TypeIII";4;0.75;"one.noise";0.25;"gen.MVNX";0.5;".";-1.33031894918832;0.424946312933216;10;"main02201"
315;"TypeIII";4;0.75;"one.noise";0.25;"gen.MVNX";0.5;".";-1.33031894918832;0.424946312933216;15;"main02202"
315;"TypeIII";4;0.75;"one.noise";0.25;"gen.MVNX";0.5;".";-1.33031894918832;0.424946312933216;20;"main02203"
315;"TypeIII";4;0.75;"one.noise";0.25;"gen.MVNX";0.5;".";-1.33031894918832;0.424946312933216;30;"main02204"
315;"TypeIII";4;0.75;"one.noise";0.25;"gen.MVNX";0.5;".";-1.33031894918832;0.424946312933216;50;"main02205"
316;"TypeIII";4;0.75;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.11171989704529;0.401506758234216;3;"main02206"
316;"TypeIII";4;0.75;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.11171989704529;0.401506758234216;5;"main02207"
316;"TypeIII";4;0.75;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.11171989704529;0.401506758234216;10;"main02208"
316;"TypeIII";4;0.75;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.11171989704529;0.401506758234216;15;"main02209"
316;"TypeIII";4;0.75;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.11171989704529;0.401506758234216;20;"main02210"
316;"TypeIII";4;0.75;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.11171989704529;0.401506758234216;30;"main02211"
316;"TypeIII";4;0.75;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.11171989704529;0.401506758234216;50;"main02212"
317;"TypeIII";4;0.75;"one.strong";0.5;"gen.MVNX";0.5;".";7.17393154445745e-05;0.216472783392206;3;"main02213"
317;"TypeIII";4;0.75;"one.strong";0.5;"gen.MVNX";0.5;".";7.17393154445745e-05;0.216472783392206;5;"main02214"
317;"TypeIII";4;0.75;"one.strong";0.5;"gen.MVNX";0.5;".";7.17393154445745e-05;0.216472783392206;10;"main02215"
317;"TypeIII";4;0.75;"one.strong";0.5;"gen.MVNX";0.5;".";7.17393154445745e-05;0.216472783392206;15;"main02216"
317;"TypeIII";4;0.75;"one.strong";0.5;"gen.MVNX";0.5;".";7.17393154445745e-05;0.216472783392206;20;"main02217"
317;"TypeIII";4;0.75;"one.strong";0.5;"gen.MVNX";0.5;".";7.17393154445745e-05;0.216472783392206;30;"main02218"
317;"TypeIII";4;0.75;"one.strong";0.5;"gen.MVNX";0.5;".";7.17393154445745e-05;0.216472783392206;50;"main02219"
318;"TypeIII";4;0.75;"one.strong";0.125;"gen.MVNX";0.5;".";-2.29191666763665;0.206159402397407;3;"main02220"
318;"TypeIII";4;0.75;"one.strong";0.125;"gen.MVNX";0.5;".";-2.29191666763665;0.206159402397407;5;"main02221"
318;"TypeIII";4;0.75;"one.strong";0.125;"gen.MVNX";0.5;".";-2.29191666763665;0.206159402397407;10;"main02222"
318;"TypeIII";4;0.75;"one.strong";0.125;"gen.MVNX";0.5;".";-2.29191666763665;0.206159402397407;15;"main02223"
318;"TypeIII";4;0.75;"one.strong";0.125;"gen.MVNX";0.5;".";-2.29191666763665;0.206159402397407;20;"main02224"
318;"TypeIII";4;0.75;"one.strong";0.125;"gen.MVNX";0.5;".";-2.29191666763665;0.206159402397407;30;"main02225"
318;"TypeIII";4;0.75;"one.strong";0.125;"gen.MVNX";0.5;".";-2.29191666763665;0.206159402397407;50;"main02226"
319;"TypeIII";4;0.75;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.10923192852393;0.201835369416267;3;"main02227"
319;"TypeIII";4;0.75;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.10923192852393;0.201835369416267;5;"main02228"
319;"TypeIII";4;0.75;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.10923192852393;0.201835369416267;10;"main02229"
319;"TypeIII";4;0.75;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.10923192852393;0.201835369416267;15;"main02230"
319;"TypeIII";4;0.75;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.10923192852393;0.201835369416267;20;"main02231"
319;"TypeIII";4;0.75;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.10923192852393;0.201835369416267;30;"main02232"
319;"TypeIII";4;0.75;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.10923192852393;0.201835369416267;50;"main02233"
320;"TypeIII";4;0.75;"one.strong";0.25;"gen.MVNX";0.5;".";-1.33127954319565;0.212503795223249;3;"main02234"
320;"TypeIII";4;0.75;"one.strong";0.25;"gen.MVNX";0.5;".";-1.33127954319565;0.212503795223249;5;"main02235"
320;"TypeIII";4;0.75;"one.strong";0.25;"gen.MVNX";0.5;".";-1.33127954319565;0.212503795223249;10;"main02236"
320;"TypeIII";4;0.75;"one.strong";0.25;"gen.MVNX";0.5;".";-1.33127954319565;0.212503795223249;15;"main02237"
320;"TypeIII";4;0.75;"one.strong";0.25;"gen.MVNX";0.5;".";-1.33127954319565;0.212503795223249;20;"main02238"
320;"TypeIII";4;0.75;"one.strong";0.25;"gen.MVNX";0.5;".";-1.33127954319565;0.212503795223249;30;"main02239"
320;"TypeIII";4;0.75;"one.strong";0.25;"gen.MVNX";0.5;".";-1.33127954319565;0.212503795223249;50;"main02240"
321;"TypeIII";4;0.85;"equal.effect";0.5;"gen.MVNX";0.5;".";-0.000860785986674273;0.587462243962307;3;"main02241"
321;"TypeIII";4;0.85;"equal.effect";0.5;"gen.MVNX";0.5;".";-0.000860785986674273;0.587462243962307;5;"main02242"
321;"TypeIII";4;0.85;"equal.effect";0.5;"gen.MVNX";0.5;".";-0.000860785986674273;0.587462243962307;10;"main02243"
321;"TypeIII";4;0.85;"equal.effect";0.5;"gen.MVNX";0.5;".";-0.000860785986674273;0.587462243962307;15;"main02244"
321;"TypeIII";4;0.85;"equal.effect";0.5;"gen.MVNX";0.5;".";-0.000860785986674273;0.587462243962307;20;"main02245"
321;"TypeIII";4;0.85;"equal.effect";0.5;"gen.MVNX";0.5;".";-0.000860785986674273;0.587462243962307;30;"main02246"
321;"TypeIII";4;0.85;"equal.effect";0.5;"gen.MVNX";0.5;".";-0.000860785986674273;0.587462243962307;50;"main02247"
322;"TypeIII";4;0.85;"equal.effect";0.0625;"gen.MVNX";0.5;".";-3.67995500925908;0.509235048210382;3;"main02248"
322;"TypeIII";4;0.85;"equal.effect";0.0625;"gen.MVNX";0.5;".";-3.67995500925908;0.509235048210382;5;"main02249"
322;"TypeIII";4;0.85;"equal.effect";0.0625;"gen.MVNX";0.5;".";-3.67995500925908;0.509235048210382;10;"main02250"
322;"TypeIII";4;0.85;"equal.effect";0.0625;"gen.MVNX";0.5;".";-3.67995500925908;0.509235048210382;15;"main02251"
322;"TypeIII";4;0.85;"equal.effect";0.0625;"gen.MVNX";0.5;".";-3.67995500925908;0.509235048210382;20;"main02252"
322;"TypeIII";4;0.85;"equal.effect";0.0625;"gen.MVNX";0.5;".";-3.67995500925908;0.509235048210382;30;"main02253"
322;"TypeIII";4;0.85;"equal.effect";0.0625;"gen.MVNX";0.5;".";-3.67995500925908;0.509235048210382;50;"main02254"
323;"TypeIII";4;0.85;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.67493091174639;0.566214873993175;3;"main02255"
323;"TypeIII";4;0.85;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.67493091174639;0.566214873993175;5;"main02256"
323;"TypeIII";4;0.85;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.67493091174639;0.566214873993175;10;"main02257"
323;"TypeIII";4;0.85;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.67493091174639;0.566214873993175;15;"main02258"
323;"TypeIII";4;0.85;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.67493091174639;0.566214873993175;20;"main02259"
323;"TypeIII";4;0.85;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.67493091174639;0.566214873993175;30;"main02260"
323;"TypeIII";4;0.85;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.67493091174639;0.566214873993175;50;"main02261"
324;"TypeIII";4;0.85;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.79037197789279;0.534331052367691;3;"main02262"
324;"TypeIII";4;0.85;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.79037197789279;0.534331052367691;5;"main02263"
324;"TypeIII";4;0.85;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.79037197789279;0.534331052367691;10;"main02264"
324;"TypeIII";4;0.85;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.79037197789279;0.534331052367691;15;"main02265"
324;"TypeIII";4;0.85;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.79037197789279;0.534331052367691;20;"main02266"
324;"TypeIII";4;0.85;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.79037197789279;0.534331052367691;30;"main02267"
324;"TypeIII";4;0.85;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.79037197789279;0.534331052367691;50;"main02268"
325;"TypeIII";4;0.85;"half.noise";0.125;"gen.MVNX";0.5;".";-2.79330440884503;0.97462543137582;3;"main02269"
325;"TypeIII";4;0.85;"half.noise";0.125;"gen.MVNX";0.5;".";-2.79330440884503;0.97462543137582;5;"main02270"
325;"TypeIII";4;0.85;"half.noise";0.125;"gen.MVNX";0.5;".";-2.79330440884503;0.97462543137582;10;"main02271"
325;"TypeIII";4;0.85;"half.noise";0.125;"gen.MVNX";0.5;".";-2.79330440884503;0.97462543137582;15;"main02272"
325;"TypeIII";4;0.85;"half.noise";0.125;"gen.MVNX";0.5;".";-2.79330440884503;0.97462543137582;20;"main02273"
325;"TypeIII";4;0.85;"half.noise";0.125;"gen.MVNX";0.5;".";-2.79330440884503;0.97462543137582;30;"main02274"
325;"TypeIII";4;0.85;"half.noise";0.125;"gen.MVNX";0.5;".";-2.79330440884503;0.97462543137582;50;"main02275"
326;"TypeIII";4;0.85;"half.noise";0.5;"gen.MVNX";0.5;".";-7.19096054808688e-05;1.07435670160442;3;"main02276"
326;"TypeIII";4;0.85;"half.noise";0.5;"gen.MVNX";0.5;".";-7.19096054808688e-05;1.07435670160442;5;"main02277"
326;"TypeIII";4;0.85;"half.noise";0.5;"gen.MVNX";0.5;".";-7.19096054808688e-05;1.07435670160442;10;"main02278"
326;"TypeIII";4;0.85;"half.noise";0.5;"gen.MVNX";0.5;".";-7.19096054808688e-05;1.07435670160442;15;"main02279"
326;"TypeIII";4;0.85;"half.noise";0.5;"gen.MVNX";0.5;".";-7.19096054808688e-05;1.07435670160442;20;"main02280"
326;"TypeIII";4;0.85;"half.noise";0.5;"gen.MVNX";0.5;".";-7.19096054808688e-05;1.07435670160442;30;"main02281"
326;"TypeIII";4;0.85;"half.noise";0.5;"gen.MVNX";0.5;".";-7.19096054808688e-05;1.07435670160442;50;"main02282"
327;"TypeIII";4;0.85;"half.noise";0.25;"gen.MVNX";0.5;".";-1.67760850815614;1.0364203587616;3;"main02283"
327;"TypeIII";4;0.85;"half.noise";0.25;"gen.MVNX";0.5;".";-1.67760850815614;1.0364203587616;5;"main02284"
327;"TypeIII";4;0.85;"half.noise";0.25;"gen.MVNX";0.5;".";-1.67760850815614;1.0364203587616;10;"main02285"
327;"TypeIII";4;0.85;"half.noise";0.25;"gen.MVNX";0.5;".";-1.67760850815614;1.0364203587616;15;"main02286"
327;"TypeIII";4;0.85;"half.noise";0.25;"gen.MVNX";0.5;".";-1.67760850815614;1.0364203587616;20;"main02287"
327;"TypeIII";4;0.85;"half.noise";0.25;"gen.MVNX";0.5;".";-1.67760850815614;1.0364203587616;30;"main02288"
327;"TypeIII";4;0.85;"half.noise";0.25;"gen.MVNX";0.5;".";-1.67760850815614;1.0364203587616;50;"main02289"
328;"TypeIII";4;0.85;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.67834468079519;0.928625298935373;3;"main02290"
328;"TypeIII";4;0.85;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.67834468079519;0.928625298935373;5;"main02291"
328;"TypeIII";4;0.85;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.67834468079519;0.928625298935373;10;"main02292"
328;"TypeIII";4;0.85;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.67834468079519;0.928625298935373;15;"main02293"
328;"TypeIII";4;0.85;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.67834468079519;0.928625298935373;20;"main02294"
328;"TypeIII";4;0.85;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.67834468079519;0.928625298935373;30;"main02295"
328;"TypeIII";4;0.85;"half.noise";0.0625;"gen.MVNX";0.5;".";-3.67834468079519;0.928625298935373;50;"main02296"
329;"TypeIII";4;0.85;"one.noise";0.125;"gen.MVNX";0.5;".";-2.79413886386447;0.691065547441156;3;"main02297"
329;"TypeIII";4;0.85;"one.noise";0.125;"gen.MVNX";0.5;".";-2.79413886386447;0.691065547441156;5;"main02298"
329;"TypeIII";4;0.85;"one.noise";0.125;"gen.MVNX";0.5;".";-2.79413886386447;0.691065547441156;10;"main02299"
329;"TypeIII";4;0.85;"one.noise";0.125;"gen.MVNX";0.5;".";-2.79413886386447;0.691065547441156;15;"main02300"
329;"TypeIII";4;0.85;"one.noise";0.125;"gen.MVNX";0.5;".";-2.79413886386447;0.691065547441156;20;"main02301"
329;"TypeIII";4;0.85;"one.noise";0.125;"gen.MVNX";0.5;".";-2.79413886386447;0.691065547441156;30;"main02302"
329;"TypeIII";4;0.85;"one.noise";0.125;"gen.MVNX";0.5;".";-2.79413886386447;0.691065547441156;50;"main02303"
330;"TypeIII";4;0.85;"one.noise";0.5;"gen.MVNX";0.5;".";0.000186200770372125;0.759854898180748;3;"main02304"
330;"TypeIII";4;0.85;"one.noise";0.5;"gen.MVNX";0.5;".";0.000186200770372125;0.759854898180748;5;"main02305"
330;"TypeIII";4;0.85;"one.noise";0.5;"gen.MVNX";0.5;".";0.000186200770372125;0.759854898180748;10;"main02306"
330;"TypeIII";4;0.85;"one.noise";0.5;"gen.MVNX";0.5;".";0.000186200770372125;0.759854898180748;15;"main02307"
330;"TypeIII";4;0.85;"one.noise";0.5;"gen.MVNX";0.5;".";0.000186200770372125;0.759854898180748;20;"main02308"
330;"TypeIII";4;0.85;"one.noise";0.5;"gen.MVNX";0.5;".";0.000186200770372125;0.759854898180748;30;"main02309"
330;"TypeIII";4;0.85;"one.noise";0.5;"gen.MVNX";0.5;".";0.000186200770372125;0.759854898180748;50;"main02310"
331;"TypeIII";4;0.85;"one.noise";0.25;"gen.MVNX";0.5;".";-1.67696159176389;0.732999423958447;3;"main02311"
331;"TypeIII";4;0.85;"one.noise";0.25;"gen.MVNX";0.5;".";-1.67696159176389;0.732999423958447;5;"main02312"
331;"TypeIII";4;0.85;"one.noise";0.25;"gen.MVNX";0.5;".";-1.67696159176389;0.732999423958447;10;"main02313"
331;"TypeIII";4;0.85;"one.noise";0.25;"gen.MVNX";0.5;".";-1.67696159176389;0.732999423958447;15;"main02314"
331;"TypeIII";4;0.85;"one.noise";0.25;"gen.MVNX";0.5;".";-1.67696159176389;0.732999423958447;20;"main02315"
331;"TypeIII";4;0.85;"one.noise";0.25;"gen.MVNX";0.5;".";-1.67696159176389;0.732999423958447;30;"main02316"
331;"TypeIII";4;0.85;"one.noise";0.25;"gen.MVNX";0.5;".";-1.67696159176389;0.732999423958447;50;"main02317"
332;"TypeIII";4;0.85;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.67946293543674;0.654895702098841;3;"main02318"
332;"TypeIII";4;0.85;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.67946293543674;0.654895702098841;5;"main02319"
332;"TypeIII";4;0.85;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.67946293543674;0.654895702098841;10;"main02320"
332;"TypeIII";4;0.85;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.67946293543674;0.654895702098841;15;"main02321"
332;"TypeIII";4;0.85;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.67946293543674;0.654895702098841;20;"main02322"
332;"TypeIII";4;0.85;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.67946293543674;0.654895702098841;30;"main02323"
332;"TypeIII";4;0.85;"one.noise";0.0625;"gen.MVNX";0.5;".";-3.67946293543674;0.654895702098841;50;"main02324"
333;"TypeIII";4;0.85;"one.strong";0.5;"gen.MVNX";0.5;".";0.00261754016571558;0.379987047940503;3;"main02325"
333;"TypeIII";4;0.85;"one.strong";0.5;"gen.MVNX";0.5;".";0.00261754016571558;0.379987047940503;5;"main02326"
333;"TypeIII";4;0.85;"one.strong";0.5;"gen.MVNX";0.5;".";0.00261754016571558;0.379987047940503;10;"main02327"
333;"TypeIII";4;0.85;"one.strong";0.5;"gen.MVNX";0.5;".";0.00261754016571558;0.379987047940503;15;"main02328"
333;"TypeIII";4;0.85;"one.strong";0.5;"gen.MVNX";0.5;".";0.00261754016571558;0.379987047940503;20;"main02329"
333;"TypeIII";4;0.85;"one.strong";0.5;"gen.MVNX";0.5;".";0.00261754016571558;0.379987047940503;30;"main02330"
333;"TypeIII";4;0.85;"one.strong";0.5;"gen.MVNX";0.5;".";0.00261754016571558;0.379987047940503;50;"main02331"
334;"TypeIII";4;0.85;"one.strong";0.125;"gen.MVNX";0.5;".";-2.80034480551413;0.346811738813731;3;"main02332"
334;"TypeIII";4;0.85;"one.strong";0.125;"gen.MVNX";0.5;".";-2.80034480551413;0.346811738813731;5;"main02333"
334;"TypeIII";4;0.85;"one.strong";0.125;"gen.MVNX";0.5;".";-2.80034480551413;0.346811738813731;10;"main02334"
334;"TypeIII";4;0.85;"one.strong";0.125;"gen.MVNX";0.5;".";-2.80034480551413;0.346811738813731;15;"main02335"
334;"TypeIII";4;0.85;"one.strong";0.125;"gen.MVNX";0.5;".";-2.80034480551413;0.346811738813731;20;"main02336"
334;"TypeIII";4;0.85;"one.strong";0.125;"gen.MVNX";0.5;".";-2.80034480551413;0.346811738813731;30;"main02337"
334;"TypeIII";4;0.85;"one.strong";0.125;"gen.MVNX";0.5;".";-2.80034480551413;0.346811738813731;50;"main02338"
335;"TypeIII";4;0.85;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.68481979678889;0.328262317339064;3;"main02339"
335;"TypeIII";4;0.85;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.68481979678889;0.328262317339064;5;"main02340"
335;"TypeIII";4;0.85;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.68481979678889;0.328262317339064;10;"main02341"
335;"TypeIII";4;0.85;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.68481979678889;0.328262317339064;15;"main02342"
335;"TypeIII";4;0.85;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.68481979678889;0.328262317339064;20;"main02343"
335;"TypeIII";4;0.85;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.68481979678889;0.328262317339064;30;"main02344"
335;"TypeIII";4;0.85;"one.strong";0.0625;"gen.MVNX";0.5;".";-3.68481979678889;0.328262317339064;50;"main02345"
336;"TypeIII";4;0.85;"one.strong";0.25;"gen.MVNX";0.5;".";-1.67513376452755;0.365967151334353;3;"main02346"
336;"TypeIII";4;0.85;"one.strong";0.25;"gen.MVNX";0.5;".";-1.67513376452755;0.365967151334353;5;"main02347"
336;"TypeIII";4;0.85;"one.strong";0.25;"gen.MVNX";0.5;".";-1.67513376452755;0.365967151334353;10;"main02348"
336;"TypeIII";4;0.85;"one.strong";0.25;"gen.MVNX";0.5;".";-1.67513376452755;0.365967151334353;15;"main02349"
336;"TypeIII";4;0.85;"one.strong";0.25;"gen.MVNX";0.5;".";-1.67513376452755;0.365967151334353;20;"main02350"
336;"TypeIII";4;0.85;"one.strong";0.25;"gen.MVNX";0.5;".";-1.67513376452755;0.365967151334353;30;"main02351"
336;"TypeIII";4;0.85;"one.strong";0.25;"gen.MVNX";0.5;".";-1.67513376452755;0.365967151334353;50;"main02352"
337;"TypeIII";8;0.65;"equal.effect";0.5;"gen.MVNX";0.5;".";0.00145851210424297;0.0943788079345573;3;"main02353"
337;"TypeIII";8;0.65;"equal.effect";0.5;"gen.MVNX";0.5;".";0.00145851210424297;0.0943788079345573;5;"main02354"
337;"TypeIII";8;0.65;"equal.effect";0.5;"gen.MVNX";0.5;".";0.00145851210424297;0.0943788079345573;10;"main02355"
337;"TypeIII";8;0.65;"equal.effect";0.5;"gen.MVNX";0.5;".";0.00145851210424297;0.0943788079345573;15;"main02356"
337;"TypeIII";8;0.65;"equal.effect";0.5;"gen.MVNX";0.5;".";0.00145851210424297;0.0943788079345573;20;"main02357"
337;"TypeIII";8;0.65;"equal.effect";0.5;"gen.MVNX";0.5;".";0.00145851210424297;0.0943788079345573;30;"main02358"
337;"TypeIII";8;0.65;"equal.effect";0.5;"gen.MVNX";0.5;".";0.00145851210424297;0.0943788079345573;50;"main02359"
338;"TypeIII";8;0.65;"equal.effect";0.0625;"gen.MVNX";0.5;".";-2.83721822554316;0.091306245545038;3;"main02360"
338;"TypeIII";8;0.65;"equal.effect";0.0625;"gen.MVNX";0.5;".";-2.83721822554316;0.091306245545038;5;"main02361"
338;"TypeIII";8;0.65;"equal.effect";0.0625;"gen.MVNX";0.5;".";-2.83721822554316;0.091306245545038;10;"main02362"
338;"TypeIII";8;0.65;"equal.effect";0.0625;"gen.MVNX";0.5;".";-2.83721822554316;0.091306245545038;15;"main02363"
338;"TypeIII";8;0.65;"equal.effect";0.0625;"gen.MVNX";0.5;".";-2.83721822554316;0.091306245545038;20;"main02364"
338;"TypeIII";8;0.65;"equal.effect";0.0625;"gen.MVNX";0.5;".";-2.83721822554316;0.091306245545038;30;"main02365"
338;"TypeIII";8;0.65;"equal.effect";0.0625;"gen.MVNX";0.5;".";-2.83721822554316;0.091306245545038;50;"main02366"
339;"TypeIII";8;0.65;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.17248631812114;0.0932238705362298;3;"main02367"
339;"TypeIII";8;0.65;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.17248631812114;0.0932238705362298;5;"main02368"
339;"TypeIII";8;0.65;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.17248631812114;0.0932238705362298;10;"main02369"
339;"TypeIII";8;0.65;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.17248631812114;0.0932238705362298;15;"main02370"
339;"TypeIII";8;0.65;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.17248631812114;0.0932238705362298;20;"main02371"
339;"TypeIII";8;0.65;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.17248631812114;0.0932238705362298;30;"main02372"
339;"TypeIII";8;0.65;"equal.effect";0.25;"gen.MVNX";0.5;".";-1.17248631812114;0.0932238705362298;50;"main02373"
340;"TypeIII";8;0.65;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.05562770444043;0.0917689497721645;3;"main02374"
340;"TypeIII";8;0.65;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.05562770444043;0.0917689497721645;5;"main02375"
340;"TypeIII";8;0.65;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.05562770444043;0.0917689497721645;10;"main02376"
340;"TypeIII";8;0.65;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.05562770444043;0.0917689497721645;15;"main02377"
340;"TypeIII";8;0.65;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.05562770444043;0.0917689497721645;20;"main02378"
340;"TypeIII";8;0.65;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.05562770444043;0.0917689497721645;30;"main02379"
340;"TypeIII";8;0.65;"equal.effect";0.125;"gen.MVNX";0.5;".";-2.05562770444043;0.0917689497721645;50;"main02380"
341;"TypeIII";8;0.65;"half.noise";0.125;"gen.MVNX";0.5;".";-2.06094741873085;0.175625974563233;3;"main02381"
341;"TypeIII";8;0.65;"half.noise";0.125;"gen.MVNX";0.5;".";-2.06094741873085;0.175625974563233;5;"main02382"
341;"TypeIII";8;0.65;"half.noise";0.125;"gen.MVNX";0.5;".";-2.06094741873085;0.175625974563233;10;"main02383"
341;"TypeIII";8;0.65;"half.noise";0.125;"gen.MVNX";0.5;".";-2.06094741873085;0.175625974563233;15;"main02384"
341;"TypeIII";8;0.65;"half.noise";0.125;"gen.MVNX";0.5;".";-2.06094741873085;0.175625974563233;20;"main02385"
341;"TypeIII";8;0.65;"half.noise";0.125;"gen.MVNX";0.5;".";-2.06094741873085;0.175625974563233;30;"main02386"
341;"TypeIII";8;0.65;"half.noise";0.125;"gen.MVNX";0.5;".";-2.06094741873085;0.175625974563233;50;"main02387"
